S,Curvature,Collision_Distance,Pitch,Roll
186.485,0.320287,1.86161,-0.19664,2.4312
186.669,0.0190133,1.85662,-0.509035,2.5301
186.854,0.281215,1.8691,-0.826385,1.41723
187.065,0.344328,1.90127,-0.680715,0.894535
187.327,0.227219,1.93492,-0.0299025,0.854596
187.658,0.0768189,1.96549,0.132816,-0.156736
188.04,0.000695686,1.99035,0.567405,1.65017
188.447,0.0533501,1.99845,-0.136119,5.43858
188.854,0.12232,2,0.992374,-8.91805
189.235,0.249541,2,-0.548896,-3.19084
189.568,0.340532,1.94053,-1.1494,0.334262
189.86,0.208013,1.94659,-0.725302,0.586896
190.14,0.0408253,2.01905,1.12892,1.47386
190.434,0.228297,1.9943,0.487071,1.66571
190.767,0.267754,2,0.292321,-0.272725
191.17,0.192009,2,-0.0589753,-1.90319
191.661,0.0831952,1.97751,-0.243115,-0.606198
192.217,0.0265197,1.97746,0.310933,-0.581844
192.798,0.0113408,1.99189,-0.509008,0.556325
193.367,0.0568448,1.99643,1.06905,-1.9812
193.888,0.144855,2.02457,-1.63638,-6.70949
194.325,0.235289,1.97185,-0.49194,1.06438
194.689,0.18422,1.93099,-0.279001,-0.483914
195.019,0.000412971,2.01659,0.186605,-0.172509
195.354,0.170302,1.95365,-0.294131,-4.86722
195.734,0.209737,1.96086,-0.128459,-3.0228
196.199,0.145071,2,-0.000637522,1.78521
196.777,0.0603827,2,-0.236584,-0.382776
197.434,0.0187966,1.98893,0.154535,0.00630434
198.124,0.00845899,1.98914,0.313693,0.854819
198.799,0.0418297,1.9791,-0.133063,-5.32255
199.411,0.109747,2,-0.707287,-1.4515
199.917,0.193596,2.00019,-0.577962,-0.151466
200.324,0.188676,2.02716,-0.4689,0.238186
200.676,0.0519028,2.12061,-0.218469,0.171299
201.015,0.135833,2.04586,-0.711955,1.53124
201.381,0.217225,2.01001,-0.310935,0.757798
201.817,0.16504,2,-0.468757,-0.373048
202.353,0.0764704,2.03027,0.151936,0.63221
202.957,0.0338333,2.07819,-0.124814,0.354534
203.584,0.00867817,2.00019,1.7131,-0.910495
204.189,0.0186608,2.01831,1.13493,1.04379
204.727,0.0748971,2,0.160802,-0.680227
205.155,0.164448,2,0.0903358,1.6251
205.476,0.224191,1.90164,-0.308851,-0.627936
205.728,0.148991,1.86592,-0.831011,-0.794953
205.948,0.106335,1.87182,-0.772806,-0.198771
206.173,0.282862,1.90289,-0.376082,0.232596
206.439,0.216118,1.93648,-0.175761,0.506853
206.773,0.0722072,1.96665,0.40607,0.123181
207.157,0.00181824,1.99143,-0.68755,-0.0512326
207.565,0.0558194,2.00156,-3.20316,0.033239
207.971,0.12631,2.00063,-1.811,1.07643
208.35,0.256434,2,-0.195776,0.111843
208.681,0.339284,2.01122,-0.39754,-1.31246
208.972,0.198323,2.03175,1.78382,0.117065
209.252,0.0515749,2.13486,6.69653,1.12486
209.547,0.233131,2.04471,6.82522,1.58678
209.882,0.26663,2.01141,3.52295,0.497199
210.289,0.188929,2,0.130907,-1.35726
210.784,0.0883481,2,-0.142494,0.1135
211.337,0.0394475,2.00188,0.58396,0.577214
211.91,0.00974685,2.09385,0.823421,0.053149
212.462,0.023189,2.05029,0.639282,0.172835
212.952,0.0907813,2,-1.10212,0.145393
213.342,0.194518,1.99125,-1.05165,-0.641324
213.637,0.262605,1.8924,-0.809102,0.163637
213.869,0.180389,1.86533,-0.710893,-0.360317
214.07,0.112898,1.87433,-0.471165,-1.22791
214.273,0.338615,1.90491,-0.78817,-1.09776
214.51,0.276845,1.93799,-0.901827,-0.423695
214.801,0.115634,1.96667,-0.184238,-1.04151
215.131,0.0349504,1.98819,-0.152174,-2.92406
215.476,0.0193126,2,-0.076231,-1.0095
215.812,0.0875985,2,-0.658054,0.303807
216.117,0.226431,2,-0.550926,0.129396
216.368,0.342095,1.91353,-0.80665,0.287017
216.578,0.167647,1.8585,-0.802343,0.523984
216.782,0.134647,1.85188,-1.10585,0.534012
217.014,0.247173,1.86385,-0.923134,0.146593
217.309,0.192382,1.89899,0.289861,1.30655
217.701,0.0986663,1.93764,-0.036274,-0.483389
218.211,0.0227278,1.96807,0.544973,-0.77159
218.804,0.0135961,1.99607,-0.254859,-0.123281
219.439,0.0424384,2.00433,-0.280386,0.812488
220.071,0.0840453,2.0586,0.30475,-0.905531
220.66,0.166335,2.21744,-0.596471,-0.286605
221.169,0.255269,2.47977,-0.34394,-4.22303
221.596,0.294858,2.61783,-0.949409,-7.95299
221.957,0.282314,2.60173,0.230714,-2.98604
222.265,0.170443,2.75819,0.197531,-0.688856
222.528,0.118906,2.78371,0.198113,-0.0469053
222.753,0.532245,2.80133,-0.00494835,0.30939
222.947,0.579096,2.86579,0.128306,-0.591808
223.122,0.377581,2.96299,0.642924,-0.527028
223.284,0.010436,3.02706,-0.400539,-0.274732
223.441,0.432446,2.9892,-0.858686,0.00974631
223.597,0.750948,2.99768,-0.691666,0.00176925
223.762,0.373694,3.04597,-0.690449,0.206966
223.948,0.16346,3.11612,-0.616219,1.42303
224.167,0.37621,3.21032,-0.456493,2.42012
224.431,0.378136,3.28887,-0.914795,2.16685
224.758,0.296424,3.39554,-0.503495,1.57652
225.167,0.189616,3.4768,-0.353315,0.424322
225.671,0.0953215,3.53376,0.440892,-0.65093
226.256,0.0502079,3.51679,0.179778,-0.401363
226.905,0.0272865,3.30936,-0.0288727,0.175003
227.599,0.0134228,3.12337,0.369185,0.233195
228.319,0.00325889,2.88191,0.11857,0.00851891
229.046,0.00608071,2.79978,0.551893,-0.242588
229.761,0.0169816,2.82384,0.211325,1.32588
230.444,0.0327775,2.78507,0.2786,2.24704
231.076,0.0602937,2.76339,-0.0806249,1.14848
231.638,0.117351,2.66282,-0.154457,0.897709
232.114,0.215704,2.54041,-0.202703,-0.258724
232.502,0.241818,2.56756,0.249849,0.80389
232.834,0.124511,2.69523,-0.010431,1.33567
233.146,0.0877986,2.75828,-0.0537765,-0.0104021
233.472,0.231449,2.65087,-0.126242,-0.639384
233.847,0.227764,2.55961,-0.835337,-0.537556
234.304,0.114615,2.49043,-1.05384,-0.663642
234.84,0.0332567,2.4897,0.203486,-0.648219
235.422,0.0138379,2.66269,1.38884,0.0779329
236.014,0.0601634,2.74589,0.136551,-5.56352
236.581,0.134263,2.67851,0.297403,-7.9802
237.091,0.238578,2.58059,0.269924,-1.28301
237.53,0.243109,2.46895,0.18357,-1.4013
237.922,0.140339,2.42841,0.11741,-1.01479
238.29,0.0367042,2.41367,0.680968,-0.344437
238.655,0.214065,2.35063,1.10548,1.00122
239.037,0.298173,2.25637,0.300089,-1.60927
239.46,0.205441,2.23091,0.153312,-0.55242
239.924,0.099373,2.3333,0.0460473,1.79472
240.408,0.0305336,2.43323,-0.494017,1.8556
240.886,0.0355646,2.36758,3.29475,-0.980447
241.333,0.137709,2.32529,5.34782,-0.122031
241.726,0.278444,2.28338,-1.67423,-0.239003
242.059,0.243976,2.16688,0.852854,0.0115855
242.363,0.0384644,2.0621,0.448755,0.438777
242.674,0.163831,1.96973,-0.4618,6.385
243.024,0.227796,1.92142,0.286563,6.5901
243.449,0.182489,1.98785,0.856618,4.59193
243.986,0.0976713,2.0837,-0.156994,8.67371
244.636,0.0480098,2.04457,-0.397071,0.551577
245.377,0.0255667,2.05408,0.0345192,3.23166
246.185,0.01337,2.05573,3.24132,-3.69055
247.037,0.00535357,2.34828,2.71674,0.249491
247.908,0.0020806,2.39999,0.558763,4.24668
248.776,0.0120144,2.4171,0.390207,-2.84664
249.618,0.0252405,2.62308,-4.16732,-0.475008
250.413,0.0458264,2.76098,-2.03634,0.893936
251.139,0.0833863,2.66785,-1.78087,-0.227354
251.779,0.156546,2.48813,0.109886,-0.48885
252.317,0.201529,2.53972,0.211023,2.10873
252.783,0.126017,2.7118,0.353774,0.39021
253.221,0.027166,2.609,1.06112,0.206088
253.677,0.147625,2.44724,1.06418,0.654035
254.192,0.17202,2.29914,-0.397539,6.40565
254.815,0.116248,2.19133,0.231607,2.87472
255.569,0.0483087,2.27745,1.15842,-0.0686914
256.411,0.0137835,2.4304,-0.0485459,3.02398
257.284,0.0111911,2.37518,-0.394683,0.073911
258.131,0.0438183,2.33395,1.29894,0.105631
258.897,0.108065,2.24854,1.40083,-0.77614
259.533,0.165956,2.27192,4.98327,-2.21919
260.06,0.138199,2.33741,6.01897,-2.17879
260.53,0.0171889,2.1471,7.3444,6.25936
260.992,0.120924,1.79945,7.7832,8.45084
261.494,0.175849,1.32705,8.32584,11.0388
262.087,0.132705,0.793219,-2.66987,5.78251
262.805,0.0683946,0.316544,-1.51976,2.32814
263.631,0.0367808,0.887243,-7.11632,8.27276
264.538,0.0203198,1.32581,-8.6432,1.7108
265.497,0.0100516,1.60256,-2.10999,-0.318068
266.48,0.00244695,1.60644,0.249673,-0.691964
267.459,0.00187802,1.59985,0.910251,-0.645492
268.405,0.00522535,1.64439,0.190958,0.643679
269.292,0.010511,1.99196,-0.284902,-1.62867
270.094,0.0207675,1.986,0.673798,-0.281906
270.785,0.0455164,2.10277,1.08089,0.518947
271.338,0.102335,2.23087,1.18553,0.949379
271.748,0.17744,2.06659,-1.40141,0.375138
272.051,0.221379,1.92928,-0.594338,0.574618
272.288,0.084887,1.83936,-0.0285479,5.78911
272.498,0.21575,1.75225,0.119335,6.41957
272.72,0.321301,1.6905,-0.170755,0.721041
272.99,0.167947,1.64344,0.198789,0.660092
273.308,0.0600431,1.62542,0.143024,1.92561
273.65,0.00115436,1.64866,-0.125828,0.840954
273.993,0.0569121,1.74961,-0.558315,-0.0727183
274.312,0.161228,1.66148,-1.09313,0.315165
274.585,0.350627,1.56064,-1.69248,-0.193199
274.801,0.487341,1.48872,-2.68436,0.100772
274.975,0.458348,1.42809,-3.16138,-0.080017
275.123,0.110625,1.37369,-3.15772,-0.2104
275.259,0.451798,1.32162,-2.30242,0.00666002
275.398,0.756416,1.27671,-0.344403,-0.0554834
275.553,0.427589,1.24298,-0.0907008,-1.43919
275.727,0.080516,1.2203,0.0107688,0.516634
275.915,0.148775,1.22574,-0.0267822,0.496887
276.111,0.35139,1.228,-0.177781,0.373917
276.309,0.573057,1.27721,-0.133817,0.216898
276.506,0.576303,1.31285,0.441969,0.124267
276.707,0.0887937,1.36856,0.43777,0.140523
276.933,0.254425,1.44531,0.184789,0.273085
277.202,0.332514,1.59464,0.0717562,0.187098
277.538,0.272437,1.76722,0.0360897,0.375592
277.966,0.179533,1.84429,0.0702762,0.118129
278.509,0.0777991,2.01045,-0.044738,-0.37734
279.149,0.0206359,2.10281,0.425182,0.107783
279.84,0.0127566,2.32684,-0.057357,-0.110217
280.538,0.0478495,2.34084,1.93982,0.778378
281.199,0.109264,2.27892,0.463844,-0.322685
281.78,0.19161,2.19011,-0.475586,0.0765597
282.273,0.160936,2.17358,0.218996,3.79355
282.725,0.0226293,2.23718,-0.3325,4.38266
283.185,0.113508,2.11751,0.757958,1.24357
283.701,0.158309,1.96163,0.0553681,2.41114
284.323,0.125933,1.8672,0.0499632,3.27018
285.101,0.0597412,2.07277,-0.315082,-1.16114
286.009,0.0212973,2.06009,-0.0430035,-1.30673
286.982,0.000213471,2.24752,-0.325311,0.0540296
287.955,0.0218733,2.34231,0.186512,2.21678
288.861,0.0609825,2.33743,0.247661,3.96673
289.635,0.12629,2.46367,0.193229,-1.08866
290.256,0.150204,2.41616,-0.853546,-0.817366
290.777,0.0898264,2.31014,-0.0741373,-0.325801
291.254,0.0466233,2.11611,2.48781,-0.320545
291.739,0.154908,2.01912,-0.331488,0.235951
292.287,0.158391,2.08895,-0.493307,0.5832
292.949,0.0811081,2.07313,-0.0860955,-1.26431
293.711,0.0295706,2.00436,0.148465,0.280707
294.523,0.000605015,2.00178,0.023336,-0.132501
295.335,0.0311714,2.14208,0.0340817,0.393331
296.094,0.0843653,2.26772,-0.374808,0.856795
296.75,0.159912,2.1079,-0.178936,0.0713688
297.294,0.147206,2.1253,0.459344,-0.797591
297.782,0.0315694,2.10888,0.190293,0.223971
298.268,0.0978391,2.28605,1.56619,1.4935
298.809,0.144341,2.36042,0.32512,1.61391
299.463,0.114664,2.29952,-0.00818631,0.422482
300.283,0.0552767,2.37444,-0.130534,-1.29332
301.24,0.0227189,2.19082,-0.316424,-0.681366
302.262,0.00560909,1.99316,-0.685686,-0.0033464
303.274,0.0105279,2.06042,0.707819,1.91877
304.202,0.040058,2.07356,0.871504,-2.10922
304.974,0.0984611,1.61662,0.195519,-1.90911
305.559,0.16394,1.48534,-0.446903,1.55611
306,0.210406,1.54976,-0.178254,3.86367
306.345,0.129067,1.65855,-0.73858,5.23933
306.637,0.148154,1.76215,-0.50522,5.9771
306.919,0.363349,1.8509,-0.2409,4.91538
307.231,0.247121,1.91657,-1.23091,3.01864
307.574,0.122588,1.93445,-0.0657259,2.88733
307.93,0.0458105,1.78012,0.125587,4.50139
308.278,0.028519,1.68251,0.110143,3.59071
308.597,0.154403,1.6593,0.327458,3.32464
308.867,0.360761,1.67803,0.331575,4.41531
309.08,0.492269,1.72325,0.45861,8.43595
309.251,0.446273,1.77547,0.210183,6.80516
309.398,0.0765269,1.82987,0.210248,5.25334
309.534,0.486347,1.88161,0.251395,4.51402
309.673,0.744798,1.92588,0.319561,4.39769
309.83,0.341089,1.9591,0.38326,4.20383
310.008,0.0356641,1.98683,0.177752,4.13489
310.204,0.266374,2.01869,-0.0539783,5.28012
310.416,0.428595,2.06763,-0.129383,3.51574
310.641,0.540672,2.1567,0.256567,4.21815
310.882,0.425137,2.25159,1.17536,3.10961
311.145,0.078744,2.28747,2.53244,2.62807
311.437,0.152023,2.26457,0.830472,1.84165
311.766,0.263417,2.23079,-0.131112,0.597068
312.141,0.28796,2.19898,1.62436,0.655142
312.576,0.243511,2.20474,0.0533739,0.204404
313.085,0.118988,2.27739,0.117764,0.189271
313.659,0.0273675,2.27686,2.90232,1.33201
314.272,0.033867,1.98777,3.00666,-2.40613
314.898,0.0941904,1.79295,1.81164,-2.0531
315.512,0.174623,1.82369,2.74692,3.69716
316.095,0.219102,1.99496,0.503235,5.23847
316.649,0.12768,2.01884,0.599483,2.68375
317.202,0.00236412,1.98819,-0.815957,-5.51267
317.775,0.103102,1.99451,-3.03143,-3.31748
318.39,0.162409,1.8977,-3.30561,-2.26054
319.074,0.161416,1.87021,-3.62547,-1.16128
319.858,0.092844,1.56978,-0.092052,-0.0658838
320.722,0.0398714,1.5104,1.96766,-0.0742677
321.623,0.00490198,1.73847,1.20409,0.162675
322.514,0.0312307,2.10689,1.11709,-1.23952
323.345,0.0904199,2.16379,1.89944,1.5205
324.072,0.162066,1.98965,5.52488,1.95673
324.69,0.1523,1.82115,-0.151469,-0.254533
325.243,0.0625215,1.78735,-0.626281,1.92708
325.774,0.0665357,1.60716,-0.624948,-2.06998
326.321,0.160202,1.59202,-0.773883,0.160877
326.928,0.167176,1.58248,-1.34607,0.237838
327.634,0.0926137,1.48601,-6.01775,0.172651
328.424,0.0394856,1.59535,-0.91872,1.04007
329.252,0.00627418,2.02238,-0.510697,0.289238
330.067,0.0278097,1.97455,0.823421,-2.14083
330.823,0.0866402,1.77842,-0.0156042,-0.134629
331.471,0.171481,1.83941,0.183901,3.51267
332.001,0.202265,1.77832,0.622733,0.6016
332.447,0.149657,1.76698,-1.0362,0.572158
332.844,0.00616886,1.72016,-0.362082,-0.471741
333.222,0.200044,1.7268,0.532299,-0.845843
333.612,0.287792,1.79703,-0.589196,0.235605
334.043,0.182668,1.87939,1.84003,-0.772693
334.513,0.0856927,1.94651,0.566801,-0.544542
334.997,0.0195875,2.03193,-0.388277,1.185
335.471,0.0494067,2.04033,-0.498392,1.09754
335.911,0.163628,2.10531,-0.298361,0.164329
336.292,0.321309,2.23055,0.671089,1.14985
336.607,0.418768,2.39076,0.985802,-1.35259
336.867,0.46941,2.48933,-0.347234,-4.08296
337.083,0.410312,2.548,0.0690541,-5.80215
337.263,0.112175,2.59705,0.544587,-5.03789
337.412,0.543442,2.67415,-0.563375,-3.67965
337.537,0.555172,2.74897,-1.91382,-2.75725
337.656,0.110697,2.79623,-2.80707,-2.28143
337.791,0.434506,2.79153,-3.86386,-1.45237
337.965,0.363359,2.76019,-1.33032,-0.171315
338.201,0.217711,2.74925,0.491664,-0.315206
338.524,0.0787317,2.80872,1.28831,-0.0674147
338.936,0.0160886,2.77904,2.75217,0.429355
339.412,0.0658663,2.71388,3.94646,-0.545792
339.924,0.111838,2.66239,-0.0786285,0.030739
340.445,0.175898,2.68605,-0.289363,-0.490876
340.952,0.263278,2.68726,-0.566722,4.9642
341.427,0.27137,2.74223,2.608,5.43368
341.87,0.22647,2.91263,1.79919,7.61484
342.28,0.16525,3.05358,-0.187057,6.58181
342.651,0.0729028,3.11092,-1.64872,5.94924
342.974,0.108064,2.95402,-3.79363,0.196222
343.239,0.369244,2.85419,-5.19519,-2.8419
343.449,0.497136,2.81184,-0.847658,-1.51623
343.618,0.430255,2.80197,-0.221228,-2.023
343.763,0.0354962,2.80417,-1.71641,-1.77501
343.899,0.525173,2.80849,-1.78287,-1.73708
344.039,0.743012,2.81914,1.11433,-2.46573
344.197,0.36634,2.81735,3.92257,-1.52693
344.374,0.0433702,2.81166,4.10117,-1.16494
344.564,0.177919,2.82378,2.83675,0.12551
344.76,0.381274,2.84523,0.777785,1.52913
344.958,0.6044,2.89327,-1.79909,0.739429
345.154,0.615593,2.96337,-1.95478,0.619238
345.351,0.283307,3.06684,0.142093,1.32885
345.555,0.0455924,3.18266,0.306145,-0.139177
345.769,0.300696,3.31812,-1.2163,-0.0710372
345.997,0.45976,3.45503,1.26273,-0.952497
346.246,0.44858,3.598,1.61919,-2.8682
346.524,0.115191,3.73935,0.57878,-3.91586
346.846,0.135357,3.91481,1.25292,-2.0219
347.222,0.231296,4.06939,-0.345592,0.846857
347.665,0.236262,4.02706,-0.724532,-0.00152593
348.197,0.197209,4.10748,-1.72901,1.04598
348.84,0.127332,3.99005,1.43917,0.42747
349.605,0.0669496,3.90101,-2.11557,-2.12093
350.476,0.0365293,3.92261,-0.295112,1.27944
351.433,0.0196575,4.01762,-2.0948,1.71702
352.455,0.00885873,4.32959,1.54584,-2.92958
353.52,0.00395753,4.47645,2.61486,0.0847256
354.606,0.016881,4.25533,0.379953,2.15135
355.694,0.0366397,4.22387,1.81795,-0.281878
356.767,0.0601062,4.33993,-0.852504,-4.46297
357.811,0.0900716,4.62979,-2.28845,-1.79363
358.815,0.127661,4.5537,0.000338589,-4.14413
359.78,0.131645,4.06911,2.52298,2.21773
360.722,0.0756441,3.66345,4.33235,0.608928
361.666,0.0108958,3.40455,2.08736,1.00799
362.623,0.050244,3.38749,1.29111,2.90575
363.602,0.101462,3.35625,1.54197,-1.66841
364.623,0.123668,3.05443,-3.87084,1.94401
365.708,0.0855642,2.2683,0.076486,-2.0866
366.843,0.047396,1.61034,-1.84321,-3.94868
367.983,0.0181623,1.41024,0.67867,2.05857
369.078,0.014091,1.65496,1.77404,-1.50141
370.075,0.068673,2.2386,0.64441,-0.517961
370.926,0.141112,1.99125,-3.47506,-12.2996
371.621,0.186731,1.97951,0.192321,-4.70216
372.189,0.208927,2.1108,-1.28382,2.25224
372.658,0.169395,2.01472,-0.188789,3.20031
373.05,0.00155947,1.9565,-1.42657,-3.33383
373.38,0.321456,1.9488,-1.98602,-0.956172
373.662,0.438513,1.9558,-0.595498,3.62491
373.912,0.358198,1.97703,-1.53688,4.95241
374.138,0.153012,1.99096,-0.899689,5.25118
374.348,0.168523,2.03501,-1.17197,3.79369
374.548,0.546188,2.09223,-3.86423,1.74491
374.744,0.615677,2.00138,1.44016,1.59531
374.943,0.343544,1.8668,6.32321,8.24339
375.145,0.0804393,1.7522,4.00039,9.12919
375.348,0.173259,1.64759,1.73678,6.98065
375.55,0.446011,1.56586,-1.55672,7.69687
375.748,0.641231,1.48209,-1.09757,7.01348
375.945,0.298598,1.40287,-0.00653103,4.06786
376.157,0.123788,1.33199,0.701774,3.67848
376.397,0.323055,1.29186,-0.541889,12.6323
376.683,0.33642,1.32742,1.16066,11.6875
377.034,0.263614,1.4874,1.52779,-5.46929
377.471,0.149727,1.78915,2.24747,-13.9765
377.99,0.067519,2.22546,-2.20179,-1.99865
378.555,0.0284616,2.74152,0.2939,1.60361
379.125,3.33299e-05,3.20393,1.24339,5.00514
379.66,0.0399918,3.16578,3.60607,6.50567
380.119,0.124779,3.14664,5.50595,7.08573
380.475,0.200057,3.14455,0.715931,10.5172
380.755,0.155315,3.1492,-0.668081,9.51172
381.002,0.0441884,3.17327,-1.19442,7.37961
381.256,0.193938,3.21381,0.53942,3.54444
381.561,0.17956,3.30159,5.20731,-5.0968
381.958,0.0904425,3.46032,1.53655,-4.00016
382.451,0.0322869,3.73187,-3.03974,-12.7272
383,0.00608171,3.96965,-4.15261,-12.5449
383.561,0.0151315,3.99795,-3.52078,-2.28141
384.093,0.0496674,4.01604,-4.26958,-1.40894
384.551,0.125563,4.0662,-0.749042,-0.157124
384.908,0.157129,4.13637,-5.29906,1.11318
385.209,0.0347483,4.21077,-6.23573,2.61549
385.513,0.102755,4.2947,-2.20421,3.82885
385.882,0.113259,4.39608,-1.38775,3.06819
386.378,0.0706961,4.53909,-0.228969,1.24471
387.063,0.0327527,4.76148,1.01933,0.824332
387.95,0.014063,4.7951,0.273576,0.869663
388.998,0.00698587,4.37384,-0.721867,-0.187826
390.164,0.00361656,3.68416,0.608347,-2.03838
391.406,0.00160283,3.2579,0.458291,0.629459
392.679,0.000955122,2.85114,1.75503,2.1329
393.942,0.00464609,2.90147,-0.265178,-0.461592
395.162,0.0108813,3.41955,0.498513,0.497078
396.306,0.0207353,2.9096,-0.279284,-2.5704
397.346,0.0392734,2.73622,0.0446141,-4.92242
398.249,0.080301,2.8619,-0.253676,-1.66194
398.99,0.146054,3.08962,2.97309,3.99312
399.574,0.206135,3.20899,4.5004,6.83804
400.036,0.234322,3.31293,-0.57467,-0.191264
400.411,0.150834,3.40714,-1.54605,0.928779
400.728,0.122722,3.49637,-2.28763,5.00078
401.012,0.454968,3.5859,-2.21698,10.3377
401.287,0.469158,3.70658,-1.28663,12.6422
401.557,0.415103,3.7818,-0.226155,9.82903
401.816,0.391564,3.83819,2.62981,6.65215
402.058,0.409887,3.92497,6.27393,4.99222
402.276,0.502644,4.00162,3.68434,4.61234
402.462,0.674838,4.06615,2.19489,3.8851
402.616,0.802668,4.13262,0.613135,3.45076
402.745,0.767174,4.18561,-0.400854,3.23255
402.855,0.412483,4.23988,0.166189,2.784
402.951,0.419084,4.29059,0.268323,1.31978
403.036,1.46436,4.33293,-0.0584076,0.405913
403.115,1.32526,4.36363,-1.35134,0.821041
403.191,0.615791,4.38585,-1.85577,1.35033
403.267,0.198993,4.40441,-2.26844,2.15917
403.342,0.981681,4.42414,-1.41059,1.88991
403.419,1.50609,4.44986,0.06715,-2.65126
403.501,0.256674,4.48782,0.36326,-6.16018
403.602,0.9067,4.53875,0.746089,-5.52262
403.749,0.668993,4.59767,2.19234,-5.50201
403.97,0.336808,4.66763,5.56071,-7.67399
404.298,0.162048,4.75926,4.30836,-3.93425
404.765,0.0775442,4.90213,-0.828131,-1.92518
405.393,0.0328526,5.12684,-0.556573,0.130113
406.164,0.0154122,5.18995,-0.810757,4.32544
407.049,0.00785105,4.96315,-0.617026,1.12176
408.02,0.0037921,4.77237,-4.40197,-0.21253
409.047,0.00111835,4.32996,0.355197,0.373522
410.101,0.00110519,4.04936,0.0333026,1.17649
411.15,0.00355188,3.99863,0.287167,2.07985
412.158,0.00711935,3.99368,-0.0879778,-0.282665
413.089,0.0137134,3.98269,0.334541,-0.146022
413.906,0.0290807,3.96353,0.730369,0.0821532
414.574,0.0683894,3.99444,-0.174546,-0.496014
415.071,0.130941,4.06397,0.549045,1.1009
415.431,0.197665,4.13484,-0.19987,0.765608
415.699,0.153744,4.14582,0.307128,0.316556
415.921,0.114245,4.13278,0.481687,-0.198738
416.14,0.311133,4.09634,0.712516,0.352902
416.399,0.110165,4.07965,0.332914,1.22789
416.719,0.102537,4.09183,-0.481024,0.845027
417.097,0.194258,4.12884,-0.248173,2.31365
417.529,0.233163,4.17757,-1.36348,1.49058
418.018,0.241067,4.23529,0.37157,0.344672
418.57,0.209832,4.29937,-0.556996,0.697237
419.195,0.131787,4.37672,0.238873,1.07746
419.884,0.0787234,4.37969,0.285771,2.07059
420.622,0.0470025,4.26318,0.637071,-0.604585
421.391,0.0254397,4.23586,0.0707867,1.24893
422.171,0.00903133,4.15821,-0.249366,-1.38614
422.942,0.0149871,3.79248,-0.175345,0.915544
423.692,0.0444977,3.34575,-0.93514,0.233378
424.416,0.0813894,3.058,-0.526071,-0.126177
425.111,0.126946,2.96753,0.348913,0.317755
425.778,0.180946,3.08282,-0.104234,-0.882336
426.421,0.215266,3.38983,0.438006,0.261361
427.052,0.161782,3.76353,0.0041353,0.0298968
427.675,0.0851331,3.81593,-0.295181,-1.26938
428.288,0.00463258,3.91019,1.19137,-4.14621
428.883,0.0887352,3.99338,0.757545,2.31667
429.452,0.203465,4.02251,0.388338,0.398632
429.992,0.247348,4.08314,-0.260327,0.58217
430.506,0.200287,4.21155,-0.0303998,-0.150181
430.992,0.141726,4.1905,-0.469376,-1.82816
431.442,0.0667933,4.29749,-0.210313,-2.57196
431.846,0.058368,4.02821,-1.04415,-1.5335
432.19,0.268234,3.92639,-1.5365,-1.05504
432.47,0.325915,3.79948,-1.20256,0.202713
432.712,0.149559,3.76151,-1.27916,0.436497
432.944,0.134306,3.75783,-0.531081,-0.0562667
433.193,0.291288,3.68538,0.153435,0.792509
433.487,0.263544,3.65976,0.33233,0.469186
433.855,0.099947,3.67273,0.260943,0.910472
434.304,0.0278176,3.66468,0.386433,0.827466
434.815,0.0960256,3.71829,0.55651,1.47281
435.373,0.147515,3.79953,0.831456,1.96026
435.962,0.196053,3.95709,-0.305258,1.06523
436.574,0.20891,4.00505,1.19776,2.00306
437.21,0.113429,3.77462,1.37969,0.939051
437.879,0.0152412,3.54112,-0.480239,-1.3587
438.579,0.0624799,3.42047,5.89629,-1.37786
439.311,0.123587,3.47482,0.58623,1.70299
440.079,0.163234,3.71892,3.85355,-4.14401
440.897,0.141282,3.74376,-0.854604,1.15643
441.772,0.093172,3.5722,0.226237,-11.5874
442.699,0.0595929,3.61199,-6.33515,0.000855617
443.662,0.035572,3.8158,-4.06489,-9.92255
444.645,0.0164755,3.37649,0.494019,1.15636
445.629,0.000585557,3.12824,-0.350598,-0.336056
446.593,0.0104828,2.93575,3.90889,-1.27985
447.518,0.0235005,2.33883,-0.572437,0.880766
448.386,0.0434607,1.98345,-0.465699,1.54195
449.179,0.0784015,1.93529,-0.320994,0.836818
449.881,0.144539,2.10339,-0.265881,1.87903
450.48,0.197462,2.13643,-5.09,-0.41692
450.997,0.15236,1.78601,5.12248,0.648509
451.472,0.0263162,1.41345,7.69899,1.18821
451.942,0.115097,1.10571,0.0490413,-5.81467
452.44,0.192656,0.906066,0.459039,-18.0646
453.005,0.166793,0.929934,0.0082709,-1.19862
453.666,0.0817703,1.24938,0.236179,4.00901
454.395,0.0314714,1.61471,-1.09223,0.169769
455.149,0.00356372,1.68318,-9.32205,0.113679
455.882,0.0448179,1.50466,-0.543816,0.116097
456.552,0.12105,1.5736,0.718932,1.55434
457.118,0.208426,1.59958,0.341784,0.540466
457.581,0.235019,1.4102,-0.212475,1.05574
457.973,0.174119,1.30888,0.486709,0.720737
458.317,0.00742203,1.3256,0.319609,-1.98995
458.638,0.260834,1.3653,0.926903,-1.46893
458.958,0.373136,1.32418,0.68665,0.494885
459.297,0.209825,1.20226,-0.175986,3.85496
459.655,0.0561808,1.14104,0.828878,1.08907
460.025,0.0701716,1.16985,1.61424,-0.25119
